event_id,user_id,event_name,event_description,event_type,location,event_image,start_date,end_date,created_at,updated_at
3151,308,Event 3151,This is description for event 3151,Workshop,Hyderabad,event_3151.jpg,2023-04-16 12:00:00,2023-04-19 12:00:00,2023-04-07 12:00:00,2023-04-22 12:00:00
3152,115,Event 3152,This is description for event 3152,Cultural,Pune,event_3152.jpg,2025-12-03 18:25:00,2025-12-03 18:25:00,2025-12-02 18:25:00,2025-12-25 18:25:00
3153,811,Event 3153,This is description for event 3153,Technical,Mumbai,event_3153.jpg,2023-08-16 10:02:00,2023-08-19 10:02:00,2023-08-09 10:02:00,2023-08-15 10:02:00
3154,540,Event 3154,This is description for event 3154,Cultural,Bangalore,event_3154.jpg,2025-10-15 12:44:00,2025-10-17 12:44:00,2025-10-06 12:44:00,2025-10-18 12:44:00
3155,402,Event 3155,This is description for event 3155,Sports,Pune,event_3155.jpg,2024-06-17 09:23:00,2024-06-17 09:23:00,2024-06-10 09:23:00,2024-06-28 09:23:00
3156,507,Event 3156,This is description for event 3156,Cultural,Delhi,event_3156.jpg,2023-10-06 14:37:00,2023-10-08 14:37:00,2023-10-02 14:37:00,2023-10-30 14:37:00
3157,846,Event 3157,This is description for event 3157,Cultural,Bangalore,event_3157.jpg,2023-07-06 21:13:00,2023-07-06 21:13:00,2023-06-26 21:13:00,2023-06-27 21:13:00
3158,682,Event 3158,This is description for event 3158,Technical,Delhi,event_3158.jpg,2025-10-27 20:13:00,2025-10-28 20:13:00,2025-10-23 20:13:00,2025-11-08 20:13:00
3159,100,Event 3159,This is description for event 3159,Cultural,Hyderabad,event_3159.jpg,2023-04-28 12:09:00,2023-04-30 12:09:00,2023-04-26 12:09:00,2023-05-20 12:09:00
3160,471,Event 3160,This is description for event 3160,Seminar,Hyderabad,event_3160.jpg,2024-12-22 06:11:00,2024-12-25 06:11:00,2024-12-19 06:11:00,2025-01-03 06:11:00
3161,864,Event 3161,This is description for event 3161,Cultural,Pune,event_3161.jpg,2024-05-29 19:39:00,2024-05-29 19:39:00,2024-05-26 19:39:00,2024-05-31 19:39:00
3162,917,Event 3162,This is description for event 3162,Workshop,Mumbai,event_3162.jpg,2024-08-28 06:56:00,2024-08-28 06:56:00,2024-08-23 06:56:00,2024-08-27 06:56:00
3163,833,Event 3163,This is description for event 3163,Sports,Pune,event_3163.jpg,2025-08-03 11:31:00,2025-08-04 11:31:00,2025-07-27 11:31:00,2025-08-16 11:31:00
3164,455,Event 3164,This is description for event 3164,Sports,Delhi,event_3164.jpg,2025-03-17 02:47:00,2025-03-19 02:47:00,2025-03-11 02:47:00,2025-03-25 02:47:00
3165,214,Event 3165,This is description for event 3165,Workshop,Pune,event_3165.jpg,2025-06-14 20:31:00,2025-06-15 20:31:00,2025-06-10 20:31:00,2025-07-10 20:31:00
3166,381,Event 3166,This is description for event 3166,Cultural,Pune,event_3166.jpg,2025-04-22 11:34:00,2025-04-24 11:34:00,2025-04-19 11:34:00,2025-05-10 11:34:00
3167,524,Event 3167,This is description for event 3167,Seminar,Delhi,event_3167.jpg,2024-02-04 23:04:00,2024-02-07 23:04:00,2024-02-02 23:04:00,2024-02-04 23:04:00
3168,435,Event 3168,This is description for event 3168,Workshop,Hyderabad,event_3168.jpg,2023-04-12 01:10:00,2023-04-15 01:10:00,2023-04-02 01:10:00,2023-04-30 01:10:00
3169,59,Event 3169,This is description for event 3169,Technical,Mumbai,event_3169.jpg,2024-12-09 01:12:00,2024-12-11 01:12:00,2024-12-03 01:12:00,2024-12-28 01:12:00
3170,180,Event 3170,This is description for event 3170,Technical,Mumbai,event_3170.jpg,2023-01-25 19:30:00,2023-01-26 19:30:00,2023-01-23 19:30:00,2023-02-21 19:30:00
3171,89,Event 3171,This is description for event 3171,Sports,Hyderabad,event_3171.jpg,2024-12-16 16:34:00,2024-12-16 16:34:00,2024-12-12 16:34:00,2024-12-15 16:34:00
3172,352,Event 3172,This is description for event 3172,Sports,Pune,event_3172.jpg,2024-01-28 02:43:00,2024-01-28 02:43:00,2024-01-20 02:43:00,2024-02-06 02:43:00
3173,548,Event 3173,This is description for event 3173,Cultural,Delhi,event_3173.jpg,2023-09-21 15:13:00,2023-09-23 15:13:00,2023-09-18 15:13:00,2023-10-15 15:13:00
3174,77,Event 3174,This is description for event 3174,Technical,Pune,event_3174.jpg,2023-02-21 15:34:00,2023-02-21 15:34:00,2023-02-18 15:34:00,2023-02-23 15:34:00
3175,563,Event 3175,This is description for event 3175,Workshop,Hyderabad,event_3175.jpg,2025-11-26 23:09:00,2025-11-26 23:09:00,2025-11-19 23:09:00,2025-11-29 23:09:00
3176,989,Event 3176,This is description for event 3176,Technical,Bangalore,event_3176.jpg,2023-08-22 10:30:00,2023-08-23 10:30:00,2023-08-16 10:30:00,2023-09-11 10:30:00
3177,220,Event 3177,This is description for event 3177,Workshop,Mumbai,event_3177.jpg,2024-02-10 06:38:00,2024-02-10 06:38:00,2024-02-07 06:38:00,2024-02-10 06:38:00
3178,932,Event 3178,This is description for event 3178,Workshop,Hyderabad,event_3178.jpg,2025-09-05 07:34:00,2025-09-08 07:34:00,2025-08-30 07:34:00,2025-09-15 07:34:00
3179,56,Event 3179,This is description for event 3179,Technical,Delhi,event_3179.jpg,2023-05-20 06:22:00,2023-05-22 06:22:00,2023-05-11 06:22:00,2023-05-31 06:22:00
3180,634,Event 3180,This is description for event 3180,Sports,Mumbai,event_3180.jpg,2023-01-17 11:37:00,2023-01-20 11:37:00,2023-01-07 11:37:00,2023-02-05 11:37:00
3181,901,Event 3181,This is description for event 3181,Workshop,Hyderabad,event_3181.jpg,2023-05-15 01:27:00,2023-05-18 01:27:00,2023-05-12 01:27:00,2023-06-11 01:27:00
3182,666,Event 3182,This is description for event 3182,Sports,Mumbai,event_3182.jpg,2023-04-26 16:37:00,2023-04-26 16:37:00,2023-04-16 16:37:00,2023-05-10 16:37:00
3183,136,Event 3183,This is description for event 3183,Technical,Pune,event_3183.jpg,2023-12-21 06:11:00,2023-12-21 06:11:00,2023-12-13 06:11:00,2023-12-21 06:11:00
3184,772,Event 3184,This is description for event 3184,Workshop,Hyderabad,event_3184.jpg,2023-02-20 14:00:00,2023-02-22 14:00:00,2023-02-15 14:00:00,2023-03-03 14:00:00
3185,403,Event 3185,This is description for event 3185,Workshop,Bangalore,event_3185.jpg,2025-08-31 12:19:00,2025-08-31 12:19:00,2025-08-24 12:19:00,2025-09-11 12:19:00
3186,304,Event 3186,This is description for event 3186,Sports,Delhi,event_3186.jpg,2023-09-22 18:37:00,2023-09-25 18:37:00,2023-09-13 18:37:00,2023-09-30 18:37:00
3187,807,Event 3187,This is description for event 3187,Cultural,Pune,event_3187.jpg,2023-05-19 03:04:00,2023-05-19 03:04:00,2023-05-17 03:04:00,2023-05-29 03:04:00
3188,440,Event 3188,This is description for event 3188,Seminar,Pune,event_3188.jpg,2025-06-08 07:50:00,2025-06-08 07:50:00,2025-05-30 07:50:00,2025-06-06 07:50:00
3189,18,Event 3189,This is description for event 3189,Sports,Mumbai,event_3189.jpg,2023-01-14 16:25:00,2023-01-17 16:25:00,2023-01-10 16:25:00,2023-01-19 16:25:00
3190,259,Event 3190,This is description for event 3190,Technical,Mumbai,event_3190.jpg,2024-12-19 17:42:00,2024-12-21 17:42:00,2024-12-18 17:42:00,2025-01-11 17:42:00
3191,120,Event 3191,This is description for event 3191,Seminar,Hyderabad,event_3191.jpg,2023-04-06 07:33:00,2023-04-06 07:33:00,2023-03-29 07:33:00,2023-04-20 07:33:00
3192,505,Event 3192,This is description for event 3192,Workshop,Pune,event_3192.jpg,2023-03-09 03:54:00,2023-03-09 03:54:00,2023-03-06 03:54:00,2023-03-24 03:54:00
3193,324,Event 3193,This is description for event 3193,Seminar,Pune,event_3193.jpg,2024-09-16 18:23:00,2024-09-18 18:23:00,2024-09-12 18:23:00,2024-10-06 18:23:00
3194,794,Event 3194,This is description for event 3194,Cultural,Mumbai,event_3194.jpg,2023-05-09 14:17:00,2023-05-12 14:17:00,2023-05-06 14:17:00,2023-05-11 14:17:00
3195,335,Event 3195,This is description for event 3195,Sports,Hyderabad,event_3195.jpg,2024-08-25 06:02:00,2024-08-28 06:02:00,2024-08-24 06:02:00,2024-09-08 06:02:00
3196,112,Event 3196,This is description for event 3196,Workshop,Hyderabad,event_3196.jpg,2025-02-16 01:20:00,2025-02-17 01:20:00,2025-02-13 01:20:00,2025-03-02 01:20:00
3197,429,Event 3197,This is description for event 3197,Sports,Mumbai,event_3197.jpg,2025-02-16 10:46:00,2025-02-18 10:46:00,2025-02-07 10:46:00,2025-03-03 10:46:00
3198,182,Event 3198,This is description for event 3198,Sports,Mumbai,event_3198.jpg,2023-07-16 23:47:00,2023-07-16 23:47:00,2023-07-07 23:47:00,2023-07-15 23:47:00
3199,297,Event 3199,This is description for event 3199,Seminar,Bangalore,event_3199.jpg,2025-09-07 23:47:00,2025-09-07 23:47:00,2025-08-29 23:47:00,2025-09-21 23:47:00
3200,668,Event 3200,This is description for event 3200,Technical,Hyderabad,event_3200.jpg,2024-09-12 19:56:00,2024-09-14 19:56:00,2024-09-07 19:56:00,2024-09-10 19:56:00
3201,212,Event 3201,This is description for event 3201,Sports,Hyderabad,event_3201.jpg,2024-02-04 19:17:00,2024-02-07 19:17:00,2024-01-25 19:17:00,2024-02-14 19:17:00
3202,544,Event 3202,This is description for event 3202,Seminar,Bangalore,event_3202.jpg,2023-05-16 23:54:00,2023-05-18 23:54:00,2023-05-14 23:54:00,2023-05-30 23:54:00
3203,480,Event 3203,This is description for event 3203,Sports,Bangalore,event_3203.jpg,2023-12-28 00:00:00,2023-12-29 00:00:00,2023-12-19 00:00:00,2024-01-03 00:00:00
3204,368,Event 3204,This is description for event 3204,Technical,Hyderabad,event_3204.jpg,2024-04-19 05:52:00,2024-04-20 05:52:00,2024-04-14 05:52:00,2024-05-08 05:52:00
3205,828,Event 3205,This is description for event 3205,Cultural,Delhi,event_3205.jpg,2025-03-28 10:51:00,2025-03-28 10:51:00,2025-03-19 10:51:00,2025-04-06 10:51:00
3206,448,Event 3206,This is description for event 3206,Sports,Bangalore,event_3206.jpg,2024-11-10 08:03:00,2024-11-10 08:03:00,2024-11-01 08:03:00,2024-11-26 08:03:00
3207,433,Event 3207,This is description for event 3207,Seminar,Delhi,event_3207.jpg,2023-04-11 07:47:00,2023-04-11 07:47:00,2023-04-03 07:47:00,2023-04-28 07:47:00
3208,27,Event 3208,This is description for event 3208,Technical,Hyderabad,event_3208.jpg,2025-08-02 21:32:00,2025-08-03 21:32:00,2025-07-29 21:32:00,2025-08-04 21:32:00
3209,935,Event 3209,This is description for event 3209,Seminar,Hyderabad,event_3209.jpg,2024-12-17 12:17:00,2024-12-18 12:17:00,2024-12-16 12:17:00,2024-12-23 12:17:00
3210,42,Event 3210,This is description for event 3210,Cultural,Hyderabad,event_3210.jpg,2023-04-21 22:27:00,2023-04-21 22:27:00,2023-04-14 22:27:00,2023-04-28 22:27:00
3211,946,Event 3211,This is description for event 3211,Cultural,Bangalore,event_3211.jpg,2024-09-03 05:09:00,2024-09-04 05:09:00,2024-08-24 05:09:00,2024-09-21 05:09:00
3212,51,Event 3212,This is description for event 3212,Sports,Delhi,event_3212.jpg,2025-11-15 10:15:00,2025-11-18 10:15:00,2025-11-14 10:15:00,2025-11-30 10:15:00
3213,7,Event 3213,This is description for event 3213,Sports,Delhi,event_3213.jpg,2023-07-21 02:32:00,2023-07-23 02:32:00,2023-07-15 02:32:00,2023-07-24 02:32:00
3214,819,Event 3214,This is description for event 3214,Cultural,Mumbai,event_3214.jpg,2023-09-15 11:21:00,2023-09-18 11:21:00,2023-09-12 11:21:00,2023-10-08 11:21:00
3215,276,Event 3215,This is description for event 3215,Cultural,Pune,event_3215.jpg,2025-11-01 00:36:00,2025-11-02 00:36:00,2025-10-28 00:36:00,2025-11-25 00:36:00
3216,752,Event 3216,This is description for event 3216,Sports,Bangalore,event_3216.jpg,2024-08-09 04:41:00,2024-08-12 04:41:00,2024-08-05 04:41:00,2024-08-17 04:41:00
3217,93,Event 3217,This is description for event 3217,Workshop,Bangalore,event_3217.jpg,2025-02-05 07:43:00,2025-02-06 07:43:00,2025-02-02 07:43:00,2025-02-12 07:43:00
3218,267,Event 3218,This is description for event 3218,Cultural,Hyderabad,event_3218.jpg,2024-06-06 05:32:00,2024-06-08 05:32:00,2024-06-01 05:32:00,2024-06-25 05:32:00
3219,804,Event 3219,This is description for event 3219,Cultural,Hyderabad,event_3219.jpg,2025-02-23 08:21:00,2025-02-25 08:21:00,2025-02-21 08:21:00,2025-02-22 08:21:00
3220,28,Event 3220,This is description for event 3220,Seminar,Hyderabad,event_3220.jpg,2023-09-01 20:10:00,2023-09-02 20:10:00,2023-08-28 20:10:00,2023-09-16 20:10:00
3221,894,Event 3221,This is description for event 3221,Cultural,Hyderabad,event_3221.jpg,2024-11-16 17:20:00,2024-11-19 17:20:00,2024-11-08 17:20:00,2024-11-16 17:20:00
3222,587,Event 3222,This is description for event 3222,Technical,Hyderabad,event_3222.jpg,2024-11-29 07:22:00,2024-12-01 07:22:00,2024-11-19 07:22:00,2024-11-21 07:22:00
3223,627,Event 3223,This is description for event 3223,Workshop,Pune,event_3223.jpg,2023-05-25 10:56:00,2023-05-27 10:56:00,2023-05-21 10:56:00,2023-06-08 10:56:00
3224,692,Event 3224,This is description for event 3224,Workshop,Mumbai,event_3224.jpg,2023-02-01 14:54:00,2023-02-01 14:54:00,2023-01-26 14:54:00,2023-02-10 14:54:00
3225,992,Event 3225,This is description for event 3225,Workshop,Mumbai,event_3225.jpg,2025-09-24 17:18:00,2025-09-25 17:18:00,2025-09-19 17:18:00,2025-10-16 17:18:00
3226,271,Event 3226,This is description for event 3226,Technical,Delhi,event_3226.jpg,2023-05-21 14:07:00,2023-05-24 14:07:00,2023-05-19 14:07:00,2023-06-15 14:07:00
3227,49,Event 3227,This is description for event 3227,Sports,Hyderabad,event_3227.jpg,2025-02-17 09:38:00,2025-02-20 09:38:00,2025-02-13 09:38:00,2025-03-15 09:38:00
3228,831,Event 3228,This is description for event 3228,Technical,Mumbai,event_3228.jpg,2025-10-02 11:58:00,2025-10-02 11:58:00,2025-09-28 11:58:00,2025-10-06 11:58:00
3229,10,Event 3229,This is description for event 3229,Sports,Pune,event_3229.jpg,2025-08-21 11:56:00,2025-08-21 11:56:00,2025-08-20 11:56:00,2025-08-21 11:56:00
3230,232,Event 3230,This is description for event 3230,Cultural,Mumbai,event_3230.jpg,2023-06-21 09:53:00,2023-06-24 09:53:00,2023-06-11 09:53:00,2023-06-22 09:53:00
3231,754,Event 3231,This is description for event 3231,Seminar,Bangalore,event_3231.jpg,2023-05-16 01:09:00,2023-05-18 01:09:00,2023-05-06 01:09:00,2023-05-13 01:09:00
3232,657,Event 3232,This is description for event 3232,Sports,Pune,event_3232.jpg,2025-05-28 23:06:00,2025-05-28 23:06:00,2025-05-24 23:06:00,2025-06-03 23:06:00
3233,301,Event 3233,This is description for event 3233,Workshop,Hyderabad,event_3233.jpg,2023-04-18 01:37:00,2023-04-20 01:37:00,2023-04-17 01:37:00,2023-05-06 01:37:00
3234,503,Event 3234,This is description for event 3234,Cultural,Hyderabad,event_3234.jpg,2025-07-26 19:54:00,2025-07-26 19:54:00,2025-07-17 19:54:00,2025-07-29 19:54:00
3235,17,Event 3235,This is description for event 3235,Cultural,Bangalore,event_3235.jpg,2025-09-06 23:28:00,2025-09-08 23:28:00,2025-08-28 23:28:00,2025-09-11 23:28:00
3236,294,Event 3236,This is description for event 3236,Technical,Pune,event_3236.jpg,2024-08-15 05:09:00,2024-08-18 05:09:00,2024-08-14 05:09:00,2024-09-13 05:09:00
3237,727,Event 3237,This is description for event 3237,Cultural,Delhi,event_3237.jpg,2023-06-24 19:01:00,2023-06-26 19:01:00,2023-06-18 19:01:00,2023-07-02 19:01:00
3238,843,Event 3238,This is description for event 3238,Workshop,Pune,event_3238.jpg,2024-04-09 17:35:00,2024-04-12 17:35:00,2024-04-03 17:35:00,2024-04-22 17:35:00
3239,630,Event 3239,This is description for event 3239,Technical,Mumbai,event_3239.jpg,2023-12-23 02:50:00,2023-12-26 02:50:00,2023-12-20 02:50:00,2023-12-26 02:50:00
3240,257,Event 3240,This is description for event 3240,Sports,Hyderabad,event_3240.jpg,2023-11-04 15:52:00,2023-11-05 15:52:00,2023-11-03 15:52:00,2023-11-30 15:52:00
3241,351,Event 3241,This is description for event 3241,Sports,Delhi,event_3241.jpg,2024-10-13 09:52:00,2024-10-15 09:52:00,2024-10-05 09:52:00,2024-10-07 09:52:00
3242,749,Event 3242,This is description for event 3242,Seminar,Bangalore,event_3242.jpg,2025-04-23 03:05:00,2025-04-23 03:05:00,2025-04-21 03:05:00,2025-05-16 03:05:00
3243,478,Event 3243,This is description for event 3243,Workshop,Bangalore,event_3243.jpg,2023-01-14 02:10:00,2023-01-16 02:10:00,2023-01-06 02:10:00,2023-01-28 02:10:00
3244,231,Event 3244,This is description for event 3244,Technical,Pune,event_3244.jpg,2025-07-13 08:09:00,2025-07-14 08:09:00,2025-07-10 08:09:00,2025-07-31 08:09:00
3245,579,Event 3245,This is description for event 3245,Cultural,Bangalore,event_3245.jpg,2024-01-31 18:33:00,2024-01-31 18:33:00,2024-01-28 18:33:00,2024-02-08 18:33:00
3246,430,Event 3246,This is description for event 3246,Cultural,Mumbai,event_3246.jpg,2023-01-10 17:26:00,2023-01-13 17:26:00,2023-01-02 17:26:00,2023-01-25 17:26:00
3247,533,Event 3247,This is description for event 3247,Sports,Pune,event_3247.jpg,2025-12-24 21:51:00,2025-12-26 21:51:00,2025-12-23 21:51:00,2025-12-25 21:51:00
3248,634,Event 3248,This is description for event 3248,Workshop,Mumbai,event_3248.jpg,2023-02-12 05:07:00,2023-02-15 05:07:00,2023-02-02 05:07:00,2023-02-16 05:07:00
3249,421,Event 3249,This is description for event 3249,Cultural,Mumbai,event_3249.jpg,2025-07-25 02:11:00,2025-07-28 02:11:00,2025-07-19 02:11:00,2025-08-06 02:11:00
3250,688,Event 3250,This is description for event 3250,Sports,Hyderabad,event_3250.jpg,2025-09-15 12:21:00,2025-09-17 12:21:00,2025-09-09 12:21:00,2025-09-30 12:21:00
3251,700,Event 3251,This is description for event 3251,Technical,Mumbai,event_3251.jpg,2025-11-08 18:42:00,2025-11-09 18:42:00,2025-11-03 18:42:00,2025-11-26 18:42:00
3252,433,Event 3252,This is description for event 3252,Technical,Pune,event_3252.jpg,2024-03-07 04:00:00,2024-03-08 04:00:00,2024-03-05 04:00:00,2024-04-03 04:00:00
3253,135,Event 3253,This is description for event 3253,Technical,Mumbai,event_3253.jpg,2023-04-01 22:24:00,2023-04-02 22:24:00,2023-03-29 22:24:00,2023-04-21 22:24:00
3254,446,Event 3254,This is description for event 3254,Seminar,Delhi,event_3254.jpg,2023-03-23 17:37:00,2023-03-26 17:37:00,2023-03-20 17:37:00,2023-04-13 17:37:00
3255,847,Event 3255,This is description for event 3255,Workshop,Pune,event_3255.jpg,2023-10-08 17:28:00,2023-10-10 17:28:00,2023-10-02 17:28:00,2023-10-03 17:28:00
3256,738,Event 3256,This is description for event 3256,Sports,Bangalore,event_3256.jpg,2024-06-08 00:21:00,2024-06-11 00:21:00,2024-06-07 00:21:00,2024-06-27 00:21:00
3257,98,Event 3257,This is description for event 3257,Cultural,Hyderabad,event_3257.jpg,2024-10-15 22:12:00,2024-10-18 22:12:00,2024-10-13 22:12:00,2024-10-27 22:12:00
3258,883,Event 3258,This is description for event 3258,Cultural,Mumbai,event_3258.jpg,2024-12-14 00:12:00,2024-12-17 00:12:00,2024-12-09 00:12:00,2024-12-10 00:12:00
3259,860,Event 3259,This is description for event 3259,Sports,Delhi,event_3259.jpg,2025-06-02 04:51:00,2025-06-02 04:51:00,2025-05-26 04:51:00,2025-06-23 04:51:00
3260,430,Event 3260,This is description for event 3260,Sports,Hyderabad,event_3260.jpg,2023-02-02 03:18:00,2023-02-03 03:18:00,2023-01-27 03:18:00,2023-02-21 03:18:00
3261,838,Event 3261,This is description for event 3261,Cultural,Bangalore,event_3261.jpg,2025-04-26 13:27:00,2025-04-27 13:27:00,2025-04-18 13:27:00,2025-05-11 13:27:00
3262,668,Event 3262,This is description for event 3262,Technical,Mumbai,event_3262.jpg,2024-06-20 06:09:00,2024-06-21 06:09:00,2024-06-16 06:09:00,2024-06-29 06:09:00
3263,797,Event 3263,This is description for event 3263,Seminar,Pune,event_3263.jpg,2024-09-14 17:02:00,2024-09-15 17:02:00,2024-09-12 17:02:00,2024-10-02 17:02:00
3264,351,Event 3264,This is description for event 3264,Cultural,Pune,event_3264.jpg,2023-05-30 06:20:00,2023-05-31 06:20:00,2023-05-28 06:20:00,2023-06-24 06:20:00
3265,500,Event 3265,This is description for event 3265,Workshop,Bangalore,event_3265.jpg,2024-01-22 19:23:00,2024-01-25 19:23:00,2024-01-21 19:23:00,2024-01-24 19:23:00
3266,21,Event 3266,This is description for event 3266,Technical,Delhi,event_3266.jpg,2023-02-24 23:58:00,2023-02-24 23:58:00,2023-02-21 23:58:00,2023-02-24 23:58:00
3267,608,Event 3267,This is description for event 3267,Workshop,Mumbai,event_3267.jpg,2025-05-25 23:56:00,2025-05-25 23:56:00,2025-05-15 23:56:00,2025-05-23 23:56:00
